Dates,Type,Price,Size
15:47:28,ASK,5558,4
15:47:28,BID,5554,3
15:47:28,BID,5554,5
15:47:32,BID,5554,4
15:47:32,BID,5554,3
15:47:32,BID,5554,1
15:47:32,BID,5554,3
15:47:32,BID,5554,4
15:47:34,BID,5555,1
15:47:34,BID,5555,2
15:47:34,ASK,5558,2
15:47:37,ASK,5558,1
15:47:37,ASK,5559,3
15:47:37,BID,5555,3
15:47:37,BID,5555,5
15:47:37,ASK,5559,1
15:47:38,ASK,5559,3
15:47:38,BID,5555,3
15:47:38,BID,5555,2
15:47:39,BID,5555,1
15:47:39,ASK,5559,4
15:47:40,ASK,5559,5
15:47:43,ASK,5558,1
15:47:43,ASK,5558,2
15:47:44,BID,5555,2
15:47:44,BID,5556,1
15:47:45,ASK,5558,1
15:47:45,ASK,5559,4
15:47:45,BID,5556,2
15:47:46,BID,5556,3
15:47:47,ASK,5558,1
15:47:47,BID,5556,2
15:47:47,BID,5556,1
15:47:47,ASK,5558,2
15:47:49,BID,5555,3
15:47:52,BID,5555,5
15:47:53,BID,5556,2
15:47:53,BID,5556,3
15:47:53,ASK,5558,1
15:47:53,BID,5556,4
15:47:53,ASK,5559,5
15:47:53,ASK,5559,4
15:47:53,ASK,5559,2
15:47:53,BID,5557,2
15:47:53,ASK,5559,1
15:47:56,BID,5557,1
15:47:56,ASK,5559,2
15:47:56,BID,5556,4
15:48:00,ASK,5559,3
15:48:00,BID,5556,3
15:48:03,BID,5556,2
15:48:03,BID,5556,1
15:48:03,BID,5555,2
15:48:03,ASK,5558,1
15:48:03,ASK,5558,2
15:48:03,BID,5555,3
15:48:03,ASK,5558,1
15:48:04,BID,5556,1
15:48:04,BID,5556,2
15:48:04,BID,5556,3
15:48:04,BID,5556,2
15:48:06,ASK,5557,1
15:48:06,BID,5556,1
15:48:06,ASK,5558,1
15:48:06,BID,5557,1
15:48:06,BID,5556,1
15:48:07,ASK,5558,2
15:48:07,BID,5556,2
15:48:08,BID,5556,3
15:48:08,BID,5556,4
15:48:11,ASK,5558,1
15:48:12,BID,5556,3
15:48:12,BID,5556,2
15:48:12,BID,5556,1
15:48:12,ASK,5558,2
15:48:12,TRADE,5556,1
15:48:12,BID,5555,1
15:48:12,ASK,5558,1
15:48:12,BID,5556,1
15:48:12,ASK,5558,2
15:48:12,ASK,5558,1
15:48:12,BID,5555,1
15:48:13,ASK,5559,5
15:48:18,ASK,5558,2
15:48:18,ASK,5558,3
15:48:18,ASK,5558,4
15:48:19,ASK,5558,3
15:48:21,ASK,5557,1
15:48:21,ASK,5558,2
15:48:25,ASK,5558,1
15:48:25,BID,5555,2
15:48:25,ASK,5559,4
15:48:25,BID,5555,3
15:48:25,ASK,5558,2
15:48:25,ASK,5558,3
15:48:26,ASK,5558,1
15:48:26,ASK,5559,4
15:48:26,BID,5555,6
15:48:26,BID,5555,7
15:48:27,ASK,5558,1
15:48:27,ASK,5559,5
15:48:27,ASK,5559,4
15:48:27,BID,5556,1
15:48:27,BID,5556,2
15:48:27,ASK,5559,2
15:48:27,BID,5556,3
15:48:28,BID,5556,5
15:48:30,ASK,5559,1
15:48:30,ASK,5560,5
15:48:30,BID,5556,4
15:48:30,BID,5556,3
15:48:33,ASK,5560,3
15:48:33,BID,5556,4
15:48:33,BID,5556,6
15:48:39,BID,5556,7
15:48:41,BID,5557,1
15:48:41,BID,5557,2
15:48:41,BID,5557,3
15:48:42,BID,5557,5
15:48:42,ASK,5560,1
15:48:42,ASK,5561,7
15:48:42,ASK,5561,6
15:48:42,ASK,5561,5
15:48:52,BID,5557,4
15:49:07,ASK,5561,6
15:49:07,BID,5557,3
15:49:07,ASK,5560,1
15:49:07,ASK,5560,2
15:49:07,ASK,5560,3
15:49:07,BID,5557,2
15:49:07,BID,5557,1
15:49:09,ASK,5560,2
15:49:09,ASK,5560,1
15:49:09,ASK,5561,6
15:49:10,ASK,5561,7
15:49:10,ASK,5560,1
15:49:10,ASK,5560,2
15:49:11,ASK,5560,3
15:49:18,BID,5557,2
15:49:20,BID,5557,4
15:49:20,ASK,5560,1
15:49:20,ASK,5561,8
15:49:20,ASK,5561,7
15:49:20,BID,5557,5
15:49:27,ASK,5561,6
15:49:32,ASK,5560,1
15:49:32,ASK,5560,2
15:49:32,BID,5557,4
15:49:38,ASK,5560,3
15:49:40,ASK,5560,4
15:49:50,BID,5557,5
15:49:58,BID,5557,4
15:49:58,BID,5557,3
15:49:58,BID,5557,2
15:49:58,BID,5557,3
15:49:58,ASK,5560,1
15:49:58,BID,5557,4
15:49:58,ASK,5561,5
15:49:58,BID,5557,6
15:49:58,BID,5558,1
15:49:58,BID,5558,2
15:50:00,BID,5558,3
15:50:01,BID,5558,4
15:50:05,BID,5559,1
15:50:05,ASK,5561,1
15:50:05,ASK,5562,4
15:50:05,ASK,5562,3
15:50:05,ASK,5562,2
15:50:05,BID,5559,2
15:50:05,BID,5559,3
15:50:06,BID,5559,4
15:50:08,BID,5559,5
15:50:08,BID,5559,6
15:50:08,ASK,5562,1
15:50:08,ASK,5563,8
15:50:08,ASK,5563,6
15:50:08,ASK,5563,5
15:50:08,ASK,5563,4
15:50:08,ASK,5563,3
15:50:08,BID,5559,5
15:50:08,ASK,5563,4
15:50:08,ASK,5563,5
15:50:08,ASK,5563,4
15:50:12,BID,5559,4
15:50:12,ASK,5563,3
15:50:14,BID,5559,5
15:50:15,ASK,5563,2
15:50:18,ASK,5563,3
15:50:20,BID,5561,1
15:50:20,ASK,5563,1
15:50:20,ASK,5564,1
15:50:20,BID,5561,2
15:50:20,BID,5561,1
15:50:20,BID,5561,2
15:50:20,ASK,5565,6
15:50:20,BID,5561,1
15:50:20,ASK,5565,4
15:50:20,ASK,5564,1
15:50:20,ASK,5564,2
15:50:20,ASK,5564,4
15:50:20,ASK,5564,3
15:50:20,ASK,5564,1
15:50:20,ASK,5564,2
15:50:22,BID,5561,2
15:50:22,BID,5561,3
15:50:22,BID,5561,2
15:50:22,BID,5561,1
15:50:22,ASK,5564,4
15:50:22,BID,5560,7
15:50:22,BID,5560,8
15:50:23,ASK,5564,5
15:50:24,BID,5560,9
15:50:25,ASK,5564,6
15:50:26,BID,5561,1
15:50:26,BID,5561,2
15:50:26,BID,5561,1
15:50:36,ASK,5564,5
15:50:36,ASK,5564,4
15:50:39,BID,5561,2
15:50:39,BID,5561,1
15:50:39,ASK,5564,6
15:50:39,BID,5560,7
15:50:39,ASK,5564,7
15:50:40,BID,5560,6
15:50:41,BID,5560,7
15:50:44,ASK,5564,6
15:50:44,ASK,5564,4
15:50:44,ASK,5564,3
15:50:44,BID,5561,1
15:50:44,BID,5560,7
15:50:44,BID,5561,1
15:50:44,ASK,5564,5
15:50:44,BID,5560,7
15:50:44,ASK,5564,6
15:50:44,ASK,5564,5
15:50:44,BID,5560,6
15:50:45,BID,5560,7
15:50:45,BID,5561,1
15:50:45,BID,5561,2
15:50:45,ASK,5564,3
15:50:46,BID,5561,4
15:50:46,ASK,5564,2
15:50:47,BID,5562,3
15:50:47,ASK,5564,1
15:50:47,BID,5561,4
15:50:47,ASK,5565,6
15:50:47,BID,5561,5
15:50:47,BID,5562,1
15:50:47,ASK,5564,1
15:50:47,ASK,5564,3
15:50:47,BID,5561,4
15:50:47,ASK,5564,2
15:50:53,BID,5561,3
15:50:53,ASK,5564,3
15:50:56,BID,5561,4
15:50:56,ASK,5564,2
15:50:56,ASK,5564,1
15:50:57,ASK,5564,2
15:50:57,ASK,5564,4
15:51:00,ASK,5564,3
15:51:05,BID,5561,3
15:51:08,BID,5561,4
15:51:11,BID,5561,1
15:51:11,ASK,5563,7
15:51:11,BID,5560,2
15:51:11,BID,5560,1
15:51:11,ASK,5563,8
15:51:11,ASK,5563,9
15:51:11,BID,5559,3
15:51:11,ASK,5562,1
15:51:11,ASK,5562,2
15:51:11,BID,5562,2
15:51:11,ASK,5563,1
15:51:11,BID,5562,6
15:51:11,ASK,5564,1
15:51:11,ASK,5565,4
15:51:11,ASK,5565,5
15:51:11,ASK,5565,4
15:51:11,ASK,5565,5
15:51:11,ASK,5565,4
15:51:12,BID,5562,8
15:51:12,ASK,5565,3
15:51:12,ASK,5565,2
15:51:12,BID,5562,9
15:51:12,BID,5562,8
15:51:12,ASK,5565,3
15:51:14,BID,5562,6
15:51:27,BID,5562,7
15:51:31,ASK,5565,2
15:51:42,ASK,5565,3
15:51:46,ASK,5565,2
15:51:46,ASK,5565,1
15:51:51,BID,5563,1
15:51:51,TRADE,5565,1
15:51:51,TRADE,5567,1
15:51:51,BID,5566,2
15:51:51,ASK,5567,2
15:51:51,BID,5565,2
15:51:51,BID,5565,1
15:51:51,BID,5564,3
15:51:51,BID,5564,1
15:51:51,BID,5564,2
15:51:51,BID,5564,1
15:51:51,ASK,5567,4
15:51:51,ASK,5567,2
15:51:51,BID,5564,2
15:51:51,BID,5564,4
15:51:51,BID,5564,5
15:51:52,BID,5564,6
15:51:54,BID,5564,7
15:51:56,BID,5564,8
15:51:58,BID,5564,9
15:51:58,ASK,5567,3
15:51:58,BID,5564,7
15:51:58,BID,5564,6
15:51:58,ASK,5567,4
15:51:58,BID,5564,5
15:51:58,ASK,5567,6
15:51:58,BID,5564,4
15:52:00,BID,5564,5
15:52:00,ASK,5567,5
15:52:00,BID,5564,6
15:52:01,ASK,5567,3
15:52:01,ASK,5567,2
15:52:01,BID,5564,7
15:52:02,BID,5565,1
15:52:02,BID,5565,2
15:52:03,BID,5565,1
15:52:03,BID,5564,7
15:52:03,BID,5565,1
15:52:03,ASK,5567,4
15:52:03,TRADE,5565,1
15:52:03,BID,5564,7
15:52:03,ASK,5567,3
15:52:03,BID,5564,6
15:52:03,ASK,5567,1
15:52:03,BID,5564,5
15:52:03,ASK,5567,3
15:52:03,ASK,5567,4
15:52:03,ASK,5567,6
15:52:05,BID,5564,4
15:52:08,BID,5564,3
15:52:09,ASK,5567,5
15:52:09,BID,5564,4
15:52:12,BID,5564,5
15:52:12,ASK,5567,4
15:52:12,ASK,5567,3
15:52:13,ASK,5566,1
15:52:13,ASK,5567,8
15:52:13,ASK,5566,1
15:52:15,ASK,5567,8
15:52:15,ASK,5566,1
15:52:18,ASK,5567,8
15:52:18,ASK,5566,2
15:52:18,ASK,5566,1
15:52:19,ASK,5567,8
15:52:19,ASK,5566,1
15:52:22,ASK,5567,8
15:52:25,ASK,5566,1
15:52:25,BID,5565,5
15:52:25,ASK,5567,8
15:52:25,BID,5565,6
15:52:25,ASK,5567,7
15:52:25,ASK,5567,6
15:52:25,BID,5565,7
15:52:26,BID,5565,8
15:52:26,ASK,5567,1
15:52:26,BID,5566,2
15:52:26,BID,5566,3
15:52:26,BID,5566,4
15:52:26,BID,5566,3
15:52:27,BID,5566,4
15:52:27,TRADE,5566,1
15:52:27,BID,5566,3
15:52:27,BID,5566,1
15:52:27,BID,5565,8
15:52:27,BID,5565,7
15:52:27,BID,5565,6
15:52:28,BID,5565,7
15:52:28,ASK,5567,2
15:52:28,ASK,5567,3
15:52:28,ASK,5567,5
15:52:28,ASK,5567,4
15:52:29,TRADE,5567,1
15:52:29,ASK,5567,3
15:52:29,ASK,5567,1
15:52:29,BID,5565,8
15:52:30,BID,5565,9
15:52:30,BID,5565,10
15:52:31,BID,5565,11
15:52:34,BID,5565,10
15:52:34,BID,5565,11
15:52:38,TRADE,5567,1
15:52:38,ASK,5568,7
15:52:38,ASK,5567,1
15:52:38,ASK,5568,7
15:52:40,BID,5565,12
15:52:41,ASK,5568,6
15:52:42,BID,5565,11
15:52:42,ASK,5568,7
15:52:42,ASK,5568,9
15:52:42,BID,5565,10
15:52:48,BID,5565,1
15:52:48,ASK,5566,1
15:52:48,BID,5564,4
15:52:48,ASK,5566,2
15:52:48,BID,5564,3
15:52:48,BID,5563,6
15:52:48,ASK,5566,4
15:52:48,BID,5563,5
15:52:48,ASK,5566,5
15:52:48,BID,5563,3
15:52:48,BID,5563,2
15:52:48,ASK,5565,1
15:52:48,ASK,5565,3
15:52:48,BID,5563,1
15:52:49,ASK,5565,2
15:52:49,ASK,5566,4
15:52:49,BID,5563,2
15:52:49,ASK,5565,1
15:52:49,BID,5563,1
15:52:49,BID,5563,2
15:52:50,BID,5563,3
15:52:50,ASK,5566,4
15:52:53,ASK,5565,1
15:52:58,ASK,5566,4
15:53:02,ASK,5565,1
15:53:02,ASK,5565,2
15:53:04,BID,5563,2
15:53:05,ASK,5565,1
15:53:06,ASK,5565,3
15:53:06,BID,5563,1
15:53:06,BID,5562,7
15:53:06,BID,5563,2
15:53:06,ASK,5565,2
15:53:06,BID,5563,3
15:53:06,BID,5563,4
15:53:06,BID,5563,3
15:53:06,ASK,5565,1
15:53:06,ASK,5566,4
15:53:06,ASK,5566,3
15:53:07,BID,5563,4
15:53:08,BID,5563,2
15:53:08,ASK,5565,3
15:53:08,BID,5563,1
15:53:08,ASK,5565,4
15:53:08,ASK,5565,5
15:53:08,BID,5562,6
15:53:08,ASK,5565,7
15:53:17,BID,5562,5
15:53:17,BID,5562,1
15:53:17,ASK,5564,2
15:53:17,BID,5561,2
15:53:17,BID,5561,3
15:53:17,ASK,5564,3
15:53:17,BID,5561,2
15:53:17,ASK,5563,2
15:53:17,BID,5561,1
15:53:18,BID,5560,3
15:53:18,BID,5560,4
15:53:18,ASK,5563,3
15:53:19,TRADE,5563,1
15:53:19,ASK,5563,2
15:53:19,ASK,5564,5
15:53:19,ASK,5564,4
15:53:19,BID,5561,1
15:53:19,BID,5561,2
15:53:19,BID,5561,3
15:53:20,BID,5562,1
15:53:20,ASK,5564,3
15:53:22,BID,5561,2
15:53:22,BID,5561,1
15:53:22,BID,5561,3
15:53:22,ASK,5564,2
15:53:22,BID,5561,4
15:53:22,ASK,5565,7
15:53:22,ASK,5564,1
15:53:22,ASK,5565,7
15:53:22,ASK,5564,1
15:53:22,BID,5561,5
15:53:22,BID,5562,1
15:53:22,ASK,5565,7
15:53:22,BID,5562,2
15:53:22,BID,5562,3
15:53:23,ASK,5564,1
15:53:24,ASK,5564,2
15:53:27,BID,5562,2
15:53:30,ASK,5565,7
15:53:30,ASK,5565,5
15:53:30,ASK,5565,4
15:53:30,BID,5562,3
15:53:30,ASK,5565,6
15:53:30,BID,5562,2
15:53:30,BID,5562,1
15:53:32,BID,5562,2
15:53:32,BID,5562,3
15:53:32,BID,5562,2
15:53:42,BID,5562,3
15:54:01,ASK,5565,3
15:54:01,ASK,5565,1
15:54:01,BID,5562,4
15:54:01,ASK,5566,7
15:54:01,BID,5563,1
15:54:01,ASK,5566,6
15:54:01,BID,5563,3
15:54:01,BID,5563,4
15:54:01,ASK,5566,5
15:54:01,BID,5563,5
15:54:01,BID,5563,4
15:54:02,BID,5563,2
15:54:02,ASK,5565,1
15:54:02,ASK,5566,5
15:54:02,ASK,5566,6
15:54:02,BID,5563,1
15:54:02,ASK,5566,5
15:54:02,BID,5563,2
15:54:02,BID,5563,1
15:54:02,BID,5563,2
15:54:04,BID,5563,3
15:54:13,BID,5564,1
15:54:14,BID,5563,3
15:54:19,ASK,5566,4
15:54:19,BID,5563,5
15:54:19,BID,5563,6
15:54:25,BID,5563,4
15:54:29,BID,5563,8
15:54:30,BID,5563,9
15:54:31,BID,5564,1
15:54:31,ASK,5566,3
15:54:31,BID,5564,2
15:54:31,ASK,5566,2
15:54:31,BID,5564,4
15:54:31,ASK,5567,7
15:54:31,BID,5564,5
15:54:31,ASK,5567,6
15:54:31,ASK,5567,4
15:54:31,BID,5564,6
15:54:34,BID,5564,7
15:54:34,BID,5564,8
15:54:39,BID,5564,9
15:54:41,ASK,5567,3
15:54:41,BID,5565,2
15:54:41,BID,5565,3
15:54:41,BID,5565,4
15:54:43,ASK,5567,2
15:54:43,ASK,5568,8
15:54:43,ASK,5568,7
15:54:43,ASK,5568,6
15:54:43,ASK,5568,5
15:54:43,BID,5566,1
15:54:43,BID,5566,2
15:54:43,ASK,5568,4
15:54:43,BID,5566,3
15:54:43,ASK,5568,3
15:54:50,BID,5566,2
15:54:50,ASK,5568,4
15:54:50,BID,5566,1
15:54:50,BID,5565,5
15:54:50,ASK,5568,5
15:54:50,ASK,5568,7
15:54:50,ASK,5568,6
15:54:50,ASK,5568,4
15:54:50,ASK,5568,3
15:54:50,ASK,5568,4
15:54:50,ASK,5568,5
15:54:50,ASK,5568,6
15:54:50,ASK,5568,5
15:54:50,ASK,5568,4
15:54:50,ASK,5568,3
15:54:53,BID,5566,1
15:54:53,BID,5566,2
15:54:53,BID,5566,3
15:54:58,BID,5566,5
15:54:58,ASK,5568,2
15:54:58,ASK,5569,9
15:54:58,ASK,5569,10
15:54:59,ASK,5568,1
15:55:00,ASK,5569,10
15:55:01,BID,5566,1
15:55:01,ASK,5567,1
15:55:01,BID,5565,6
15:55:01,BID,5565,5
15:55:01,BID,5565,4
15:55:01,ASK,5567,2
15:55:01,BID,5564,10
15:55:01,ASK,5567,3
15:55:01,BID,5564,8
15:55:01,ASK,5567,5
15:55:01,TRADE,5567,1
15:55:01,ASK,5567,4
15:55:01,ASK,5567,2
15:55:01,BID,5564,7
15:55:01,TRADE,5567,1
15:55:01,ASK,5567,1
15:55:01,ASK,5567,3
15:55:01,ASK,5567,4
15:55:01,BID,5564,6
15:55:01,ASK,5566,2
15:55:01,BID,5564,5
15:55:01,BID,5564,8
15:55:01,ASK,5567,4
15:55:01,ASK,5567,2
15:55:01,ASK,5567,1
15:55:01,ASK,5568,4
15:55:01,ASK,5568,3
15:55:01,ASK,5567,2
15:55:01,BID,5565,1
15:55:01,BID,5565,2
15:55:01,BID,5565,1
15:55:01,BID,5565,2
15:55:02,BID,5565,1
15:55:02,ASK,5567,3
15:55:08,ASK,5567,4
15:55:08,ASK,5566,1
15:55:08,ASK,5566,3
15:55:08,ASK,5566,4
15:55:08,BID,5563,8
15:55:08,ASK,5565,2
15:55:09,ASK,5565,3
15:55:10,BID,5563,7
15:55:12,BID,5563,6
15:55:12,BID,5563,4
15:55:12,BID,5563,2
15:55:12,ASK,5565,4
15:55:12,BID,5562,2
15:55:12,ASK,5564,2
15:55:12,BID,5562,1
15:55:12,BID,5561,5
15:55:12,ASK,5564,3
15:55:12,ASK,5564,1
15:55:12,BID,5561,4
15:55:12,ASK,5564,3
15:55:12,BID,5561,3
15:55:12,ASK,5563,1
15:55:12,BID,5561,1
15:55:12,BID,5560,2
15:55:13,ASK,5564,3
15:55:13,ASK,5564,4
15:55:13,BID,5560,3
15:55:13,ASK,5563,2
15:55:13,ASK,5563,3
15:55:14,BID,5560,4
15:55:20,BID,5560,5
15:55:20,ASK,5563,1
15:55:20,ASK,5564,3
15:55:20,BID,5561,1
15:55:20,BID,5561,2
15:55:20,BID,5561,3
15:55:20,BID,5561,2
15:55:22,BID,5561,3
15:55:23,BID,5562,1
15:55:23,ASK,5564,1
15:55:23,ASK,5565,4
15:55:23,BID,5562,2
15:55:24,BID,5562,3
15:55:24,BID,5562,8
15:55:26,ASK,5565,3
15:55:26,ASK,5565,1
15:55:26,ASK,5566,5
15:55:26,ASK,5566,6
15:55:27,ASK,5564,1
15:55:27,ASK,5566,6
15:55:28,BID,5562,9
15:55:28,BID,5563,1
15:55:28,BID,5563,2
15:55:28,BID,5563,1
15:55:28,BID,5562,9
15:55:28,BID,5563,1
15:55:28,BID,5563,2
15:55:29,BID,5563,1
15:55:29,BID,5562,9
15:55:33,BID,5563,2
15:55:33,ASK,5566,4
15:55:33,BID,5563,3
15:55:33,ASK,5566,3
15:55:33,ASK,5566,2
15:55:33,BID,5563,4
15:55:33,ASK,5566,1
15:55:33,ASK,5567,3
15:55:34,BID,5566,3
15:55:34,ASK,5567,1
15:55:34,BID,5566,5
15:55:34,ASK,5568,6
15:55:34,ASK,5567,1
15:55:34,BID,5566,3
15:55:39,BID,5566,4
15:55:40,ASK,5568,3
15:55:40,ASK,5568,2
15:55:40,BID,5567,1
15:55:40,ASK,5568,1
15:55:40,TRADE,5568,1
15:55:40,ASK,5569,3
15:55:41,BID,5567,2
15:55:41,ASK,5569,2
15:55:41,BID,5567,1
15:55:41,ASK,5569,3
15:55:41,ASK,5569,4
15:55:41,ASK,5569,3
15:55:42,ASK,5569,4
15:55:42,ASK,5569,3
15:55:50,BID,5568,1
15:55:50,ASK,5569,1
15:55:50,BID,5568,2
15:55:50,ASK,5570,1
15:55:50,BID,5569,1
15:55:50,BID,5569,2
15:55:50,ASK,5571,2
15:55:50,BID,5569,1
15:55:50,BID,5568,4
15:55:50,BID,5568,3
15:55:50,BID,5568,1
15:55:50,ASK,5571,3
15:55:50,ASK,5571,5
15:55:50,BID,5568,2
15:55:50,ASK,5571,4
15:55:50,BID,5568,3
15:55:51,ASK,5571,2
15:55:51,BID,5569,1
15:55:51,ASK,5571,1
15:55:51,BID,5569,2
15:55:51,BID,5569,3
15:55:51,BID,5569,2
15:55:51,ASK,5571,2
15:55:51,BID,5569,1
15:55:52,BID,5569,2
15:55:53,BID,5569,1
15:55:53,ASK,5571,4
15:55:53,BID,5568,4
15:55:53,BID,5568,3
15:55:53,BID,5568,2
15:55:53,BID,5568,1
15:55:53,ASK,5570,1
15:55:54,BID,5567,2
15:55:54,ASK,5570,3
15:55:54,ASK,5570,4
15:55:54,BID,5567,1
15:55:54,BID,5566,5
15:55:54,BID,5567,1
15:55:54,BID,5567,2
15:55:54,BID,5567,4
15:55:54,ASK,5570,2
15:55:54,ASK,5570,1
15:55:54,ASK,5571,2
15:55:54,ASK,5571,4
15:55:54,ASK,5571,5
15:55:54,ASK,5570,1
15:55:54,ASK,5571,5
15:55:54,BID,5567,2
15:55:54,BID,5567,4
15:55:54,BID,5568,1
15:55:54,BID,5568,2
15:55:55,ASK,5571,2
15:55:55,BID,5568,4
15:55:55,BID,5568,5
15:55:55,ASK,5571,1
15:55:55,BID,5569,2
15:55:55,ASK,5571,2
15:55:55,BID,5568,4
15:55:55,BID,5569,1
15:55:55,ASK,5571,4
15:55:55,BID,5568,2
15:55:55,BID,5568,1
15:55:55,BID,5568,2
15:55:55,BID,5568,3
15:55:55,BID,5568,4
15:55:55,ASK,5571,2
15:55:56,ASK,5571,1
15:55:56,BID,5569,2
15:55:56,BID,5569,3
15:55:56,BID,5570,4
15:55:56,ASK,5572,28
15:55:56,BID,5570,5
15:55:56,BID,5570,6
15:55:58,ASK,5572,24
15:55:58,ASK,5572,23
15:55:58,BID,5570,7
15:55:58,ASK,5572,21
15:55:58,BID,5570,6
15:55:59,BID,5570,5
15:56:02,BID,5570,4
15:56:03,BID,5570,3
15:56:05,ASK,5572,22
15:56:05,ASK,5572,21
15:56:05,ASK,5572,20
15:56:05,BID,5570,2
15:56:06,BID,5571,2
15:56:06,ASK,5572,19
15:56:06,TRADE,5571,2
15:56:06,BID,5570,5
15:56:06,ASK,5572,17
15:56:06,BID,5570,3
15:56:06,BID,5570,4
15:56:06,BID,5570,3
15:56:06,BID,5570,2
15:56:07,BID,5570,3
15:56:07,BID,5570,2
15:56:08,ASK,5572,18
15:56:09,ASK,5572,17
15:56:09,BID,5570,3
15:56:09,BID,5570,2
15:56:10,BID,5570,1
15:56:11,BID,5570,2
15:56:11,BID,5570,3
15:56:12,BID,5570,7
15:56:12,BID,5570,8
15:56:22,BID,5570,7
15:56:22,BID,5570,6
15:56:23,BID,5570,5
15:56:28,BID,5570,4
15:56:30,BID,5570,3
15:56:30,BID,5570,2
15:56:33,BID,5570,1
15:56:35,BID,5570,2
15:56:35,BID,5570,4
15:56:35,BID,5570,3
15:56:35,BID,5570,1
15:56:35,BID,5570,2
15:56:36,ASK,5572,18
15:56:38,ASK,5572,17
15:56:38,BID,5570,3
15:56:38,BID,5570,4
15:56:38,BID,5570,3
15:56:40,BID,5570,4
15:56:46,BID,5570,6
15:56:50,BID,5570,10
15:56:50,ASK,5572,16
15:56:50,BID,5570,8
15:56:50,BID,5570,9
15:56:53,BID,5570,10
15:57:03,BID,5571,2
15:57:03,ASK,5572,15
15:57:03,BID,5571,3
15:57:03,BID,5571,5
15:57:03,BID,5571,6
15:57:03,BID,5571,4
15:57:03,TRADE,5571,1
15:57:03,BID,5571,3
15:57:03,ASK,5572,13
15:57:03,BID,5571,2
15:57:03,ASK,5572,11
15:57:03,BID,5571,3
15:57:04,BID,5571,4
15:57:04,BID,5571,5
15:57:05,TRADE,5572,6
15:57:05,ASK,5572,5
15:57:05,ASK,5573,2
15:57:09,BID,5571,4
15:57:09,ASK,5573,1
15:57:09,ASK,5573,2
15:57:09,ASK,5573,1
15:57:09,BID,5571,5
15:57:10,BID,5571,6
15:57:12,BID,5571,4
15:57:13,BID,5571,3
15:57:15,ASK,5573,2
15:57:19,BID,5571,2
15:57:20,ASK,5573,3
15:57:21,BID,5570,4
15:57:21,BID,5570,3
15:57:21,ASK,5572,1
15:57:21,BID,5570,2
15:57:21,ASK,5572,2
15:57:21,ASK,5572,4
15:57:28,ASK,5572,3
15:57:28,ASK,5572,1
15:57:28,BID,5570,3
15:57:28,BID,5570,1
15:57:28,BID,5569,4
15:57:28,ASK,5572,2
15:57:28,ASK,5572,4
15:57:28,ASK,5572,5
15:57:28,BID,5569,3
15:57:28,ASK,5572,6
15:57:28,ASK,5571,2
15:57:31,TRADE,5571,2
15:57:31,ASK,5572,6
15:57:31,ASK,5572,5
15:57:31,BID,5569,4
15:57:31,ASK,5571,1
15:57:31,BID,5569,3
15:57:31,BID,5569,2
15:57:31,ASK,5571,3
15:57:31,ASK,5571,4
15:57:31,BID,5568,6
15:57:31,BID,5568,5
15:57:31,ASK,5570,2
15:57:31,BID,5568,4
15:57:32,ASK,5570,3
15:57:33,BID,5568,3
15:57:33,BID,5567,5
15:57:33,ASK,5569,1
15:57:33,BID,5567,4
15:57:33,BID,5567,3
15:57:33,ASK,5569,3
15:57:33,BID,5567,2
15:57:33,ASK,5569,4
15:57:33,BID,5566,1
15:57:33,BID,5565,6
15:57:33,ASK,5568,2
15:57:33,BID,5565,5
15:57:33,BID,5565,6
15:57:33,ASK,5567,1
15:57:33,ASK,5568,2
15:57:33,BID,5565,4
15:57:34,ASK,5568,3
15:57:35,BID,5565,3
15:57:37,BID,5565,4
15:57:37,BID,5565,5
15:57:40,ASK,5568,2
15:57:40,ASK,5568,1
15:57:40,BID,5566,1
15:57:40,ASK,5569,4
15:57:40,BID,5566,2
15:57:40,BID,5566,3
15:57:40,BID,5566,2
15:57:41,BID,5566,1
15:57:41,BID,5565,5
15:57:41,ASK,5568,1
15:57:41,ASK,5568,2
15:57:41,ASK,5568,1
15:57:41,ASK,5568,2
15:57:44,BID,5565,6
15:57:44,BID,5566,1
15:57:45,BID,5566,2
15:57:45,BID,5566,3
15:57:45,BID,5566,2
15:57:46,BID,5566,1
15:57:46,ASK,5567,1
15:57:46,TRADE,5567,1
15:57:46,ASK,5568,2
15:57:51,BID,5566,2
15:57:51,ASK,5568,1
15:57:51,BID,5566,3
15:57:51,ASK,5569,5
15:57:51,ASK,5569,4
15:57:51,ASK,5569,3
15:57:51,ASK,5569,2
15:57:51,BID,5566,5
15:57:51,ASK,5569,1
15:57:51,BID,5566,6
15:57:51,ASK,5569,2
15:57:51,BID,5566,4
15:57:51,ASK,5569,3
15:57:51,BID,5566,3
15:57:54,BID,5566,4
15:57:55,ASK,5569,2
15:57:55,ASK,5569,1
15:57:55,ASK,5570,7
15:57:55,BID,5566,5
15:57:55,ASK,5569,1
15:57:55,ASK,5569,2
15:57:55,ASK,5569,3
15:57:55,ASK,5569,2
15:57:55,ASK,5569,3
15:57:57,BID,5566,6
15:57:57,ASK,5569,2
15:58:00,BID,5566,7
15:58:01,BID,5567,1
15:58:01,ASK,5569,1
15:58:01,ASK,5569,2
15:58:02,ASK,5569,1
15:58:02,ASK,5570,9
15:58:02,BID,5567,2
15:58:02,BID,5567,4
15:58:02,BID,5567,5
